"","LSOA21CD","distance_any_greenspace","distance_doorstop_greenspace","distance_local_greenspace","distance_neighbourhood_greenspace","distance_wider_greenspace","distance_district_greenspace","distance_subregional_greenspace","LSOA11CD"
"244","E01006673",134.6624312,331.3539159,528.6407073,877.9629965,1661.835343,6159.03064,5793.532063,"E01006673"
"245","E01006674",153.046416,156.70041295,443.3923427,443.3923427,1079.740463,5634.903804,5044.183336,"E01006674"
"246","E01006675",175.7243472,181.8242272,181.8242272,181.8242272,905.2418627,6065.506658,5431.54082,"E01006675"
"247","E01006676",148.2274605,173.8757952,668.9125437,673.1660771,1565.198881,6552.697762,5995.752059,"E01006676"
"248","E01006677",215.10028,215.10028,306.1534109,306.1534109,1175.894214,6361.444783,5732.910036,"E01006677"
"249","E01006678",172.4523126,201.34583465,245.51457555,245.51457555,1133.125329,6815.832266,6144.6253815,"E01006678"
"250","E01006679",256.0921121,379.0163174,504.5630752,698.7975361,1473.8358,5660.070194,5190.810224,"E01006679"
"251","E01006680",179.54196745,179.54196745,179.54196745,225.29907915,1059.220001,5664.371682,6708.0286535,"E01006680"
"252","E01006681",372.21437075,377.32483125,377.32483125,456.201055,814.03037975,6377.5299235,7421.1868955,"E01006681"
"253","E01006682",283.941744,418.8329796,418.8329796,554.9091671,811.6823119,5705.764125,6749.421097,"E01006682"
"254","E01006683",475.1830892,475.1830892,475.1830892,475.3869988,1080.1267935,6027.0432395,7070.7002115,"E01006683"
"255","E01006684",82.03468049,92.11666035,111.8614841,326.3216226,326.3216226,6491.401028,7535.058,"E01006684"
"256","E01006685",288.455277,463.2929542,463.2929542,678.089473,801.45991545,6383.3283755,7426.985347,"E01006685"
"257","E01006686",338.4649526,350.3559259,350.3559259,350.3559259,1307.978521,6437.954128,7481.6110995,"E01006686"
"258","E01006687",145.0428525,189.605338,218.6461805,552.12505195,567.08951345,7005.9372455,8030.969085,"E01006687"
"259","E01006688",165.7441255,393.1726782,393.1726782,624.2201232,1072.110917,6763.409737,7807.066709,"E01006688"
"260","E01006689",119.32115875,137.4588939,152.3510786,152.3510786,929.0029957,5525.2124215,6536.064874,"E01006689"
"261","E01006690",164.9919476,306.1280628,306.1280628,306.1280628,552.6266616,3810.077265,5688.561442,"E01006690"
"262","E01006691",182.69968,240.695074,240.695074,361.6776372,1016.019092,4075.307142,5700.456941,"E01006691"
"263","E01006692",189.5222529,407.5267554,405.6281977,407.2092833,408.4161187,3396.14391,5832.736146,"E01006692"
"264","E01006693",160.4190384,189.9495805,544.8355837,544.8355837,544.8355837,3518.002971,6803.908201,"E01006693"
"265","E01006694",240.4979935,353.2159608,482.9084717,528.0047997,528.0047997,3794.376781,6312.472737,"E01006694"
"266","E01006695",202.7577249,301.6603778,329.9853243,329.9853243,329.9853243,3788.926579,6154.506436,"E01006695"
"267","E01006696",180.39812355,241.89627125,264.50050375,717.8573885,893.0097246,4171.469755,6134.4407195,"E01006696"
"268","E01006697",196.0703851,449.2381879,495.1149709,548.26154145,566.5188432,3924.976921,5957.95629,"E01006697"
"269","E01006698",336.814068,352.1936604,648.1684577,874.1776105,874.1776105,2991.147087,8812.313421,"E01006698"
"270","E01006699",306.9752062,425.6190104,425.6190104,920.3271136,920.3271136,2549.483157,8881.919758,"E01006699"
"271","E01006700",212.3996619,499.0882666,503.6783789,511.0352775,511.0352775,2889.507674,8444.252318,"E01006700"
"272","E01006701",146.2582434,193.3778673,314.7335603,569.4747618,569.4747618,2638.635761,8650.339063,"E01006701"
"273","E01006702",158.6974461,185.98431235,195.31078725,1078.966257,1078.966257,2403.033673,9181.393246,"E01006702"
"274","E01006703",140.2467515,141.0113897,245.396979,245.396979,245.396979,3017.609974,8556.217964,"E01006703"
"275","E01006705",144.7326206,145.9222013,534.8302309,679.1244032,679.1244032,3318.444188,8769.86751,"E01006705"
"276","E01006706",137.692628,163.2712475,191.79563935,224.4106356,224.4106356,5598.0479225,11023.093265,"E01006706"
"277","E01006707",90.458891505,95.09599923,104.93814135,131.007186,285.26331935,6068.4589735,10513.10015,"E01006707"
"278","E01006708",143.0954646,156.0018154,174.2453635,232.7165628,260.8237939,5567.183725,10568.76634,"E01006708"
"279","E01006709",116.5791921,174.23441515,174.655323,263.8944729,263.8944729,5758.1188805,10160.02768,"E01006709"
"280","E01006710",241.7888415,273.2210182,273.2210182,459.4880448,865.7587042,6374.55176,10537.38421,"E01006710"
"281","E01006711",278.1520965,509.32326405,525.5685104,680.601064,680.601064,2438.855755,6645.241916,"E01006711"
"282","E01006712",164.2892663,180.4776097,181.99949325,1353.5444785,1353.5444785,2070.096512,7016.6251,"E01006712"
"283","E01006713",187.1214768,285.5514712,296.3760422,1495.290405,1495.290405,2301.232879,6936.365545,"E01006713"
"284","E01006716",166.90996295,166.90996295,190.3896221,1144.3289525,1144.3289525,3207.790592,5926.5497565,"E01006716"
"285","E01006717",256.4378473,369.5374301,407.2037353,1059.922289,1059.922289,1609.698989,7520.417319,"E01006717"
"286","E01006718",328.7472379,526.4667541,533.4926844,1062.413651,1062.413651,1899.534607,7226.885169,"E01006718"
"287","E01006719",155.3448535,242.9564719,247.0545245,1457.603889,1457.603889,1712.850278,7383.168911,"E01006719"
"288","E01006721",165.2330224,165.2330224,166.6160752,166.6160752,166.6160752,4422.550601,4647.732536,"E01006721"
"289","E01006722",205.91221635,273.6073679,273.6073679,273.6073679,762.2085527,4885.0435505,4019.0598795,"E01006722"
"290","E01006723",337.2731635,344.4823923,344.4823923,344.4823923,437.5788442,4860.638551,4309.442047,"E01006723"
"291","E01006724",219.8336041,251.6268774,252.2136516,252.2136516,252.2136516,5051.39965,4750.686536,"E01006724"
"292","E01006725",321.6952755,321.6952755,333.5909665,452.6270469,452.6270469,4037.741956,4985.748744,"E01006725"
"293","E01006726",264.813209,419.7485904,419.7485904,537.335674,705.2383539,4616.326665,4205.908579,"E01006726"
"294","E01006727",196.46568025,200.59516115,216.8837909,348.44454295,348.44454295,3970.375449,5131.497992,"E01006727"
"295","E01006728",394.677003,416.7522953,416.7522953,417.1381847,417.1381847,4580.287044,4438.750836,"E01006728"
"296","E01006729",240.7487725,331.9212996,331.9212996,595.4632139,595.4632139,2191.687443,8963.859968,"E01006729"
"297","E01006730",381.2985054,566.6376778,566.6376778,1089.507903,1208.776266,1554.993769,9242.504896,"E01006730"
"298","E01006731",269.3721544,271.919368,309.6442784,746.066632,1119.005203,1119.005203,9151.533183,"E01006731"
"299","E01006732",269.0008249,361.7648231,451.8474351,852.6387214,852.6387214,2057.150248,8689.177382,"E01006732"
"300","E01006734",190.8055141,190.8055141,229.6770643,335.3205498,963.1805926,963.1805926,8855.385856,"E01006734"
"301","E01006735",317.5815059,404.2504903,404.2504903,625.1201992,837.2141131,1917.947869,8751.523289,"E01006735"
"302","E01006736",146.6641573,169.7068254,169.7068254,316.0972053,1270.846349,1378.943773,8577.959062,"E01006736"
"303","E01006737",326.9278407,326.9278407,326.9278407,851.3026845,1049.2388405,1689.624784,9101.6763395,"E01006737"
"304","E01006738",144.9190141,143.7347742,408.3145071,415.7353021,415.7353021,8754.71823,8851.840915,"E01006738"
"305","E01006739",312.3977826,400.26185,980.5440807,1400.466364,1412.47944,7972.607344,9099.359489,"E01006739"
"306","E01006740",239.3323499,240.8402539,671.2593849,671.9325084,672.4043888,8386.429076,9110.453803,"E01006740"
"307","E01006741",346.6726091,449.95176235,665.96268285,1614.927743,1826.0462305,8084.8515885,9652.960047,"E01006741"
"308","E01006742",135.98967005,145.1892993,145.1892993,145.1892993,996.06274975,6989.7548215,8033.411793,"E01006742"
"309","E01006743",296.6445553,349.6301544,569.31495245,995.0096127,1069.9310765,8398.192798,8227.484032,"E01006743"
"310","E01006744",93.32500988,219.356669,219.356669,250.1146166,1339.775981,7182.3770035,8226.0339755,"E01006744"
"311","E01006745",196.2294483,306.5575636,371.5535918,390.9695391,1204.760987,7525.134682,8544.04159,"E01006745"
"312","E01006746",116.7908138,116.7908138,238.4564053,915.6458138,1346.724222,4396.849082,6553.87863,"E01006746"
"313","E01006747",218.539686,372.3617452,375.8167501,958.0748704,1742.37293,4823.330585,6683.464058,"E01006747"
"314","E01006748",75.587883535,225.4993174,239.29920565,960.5624012,1585.4452515,4662.0160155,6039.9591265,"E01006748"
"315","E01006751",196.7685525,277.5595553,277.5595553,984.4950113,1992.321372,4890.793593,5427.35568,"E01006751"
"316","E01006753",226.3196988,298.5420416,298.5420416,2085.000078,2296.038731,8556.672697,10255.9953,"E01006753"
"317","E01006754",149.58099175,191.3070796,859.197109,2528.960375,3220.0634375,9238.9648465,11497.94098,"E01006754"
"318","E01006755",148.7328219,165.4802801,165.4802801,2035.743808,2615.362878,8708.579408,10737.88468,"E01006755"
"319","E01006756",331.6082935,368.9835984,523.2108981,1992.538304,2683.641367,8702.542776,10960.07677,"E01006756"
"320","E01006757",174.3247303,347.5690641,372.9054915,2429.619072,3101.00334,9139.623544,11337.06112,"E01006757"
"321","E01006758",216.0789121,231.1858799,247.0725905,1614.019851,2200.006773,8071.764472,9932.652255,"E01006758"
"322","E01006759",120.20881045,122.3400854,124.0416792,124.0416792,124.0416792,3597.7375515,6174.682505,"E01006759"
"323","E01006760",174.9522315,198.1993745,204.8898024,217.8708186,217.8708186,2667.893001,7306.636226,"E01006760"
"324","E01006761",108.8640919,171.73313965,273.85262555,451.9966188,451.9966188,2068.9543435,7782.874932,"E01006761"
"325","E01006762",184.5763513,184.5763513,184.5763513,925.0982609,925.0982609,2600.676595,8077.037098,"E01006762"
"326","E01006763",130.9366044,130.9366044,130.9366044,1044.6674585,1044.6674585,1948.523684,8283.2379625,"E01006763"
"327","E01006764",267.12829605,414.577494,415.46313925,511.85612075,511.85612075,2105.3657705,7900.1742405,"E01006764"
"328","E01006765",279.88077915,353.55883925,494.86559615,879.84664425,879.84664425,1785.881492,8236.325866,"E01006765"
"329","E01006766",113.9559799,119.1089319,119.1089319,773.2515706,773.2515706,3036.035508,7829.999272,"E01006766"
"330","E01006767",285.2914457,285.2914457,285.2914457,520.9959079,520.9959079,2448.513057,7677.161748,"E01006767"
"331","E01006768",134.3221128,177.256285,200.901041,1082.435209,1082.435209,1536.446798,7742.22324,"E01006768"
"332","E01006769",121.4099444,133.651097,133.651097,489.5157087,687.5015109,4103.181923,8700.668843,"E01006769"
"333","E01006770",269.2842156,488.5039988,561.8800092,791.8264226,799.1374115,4593.131311,9276.29924,"E01006770"
"334","E01006771",164.49697145,236.5229918,237.2348992,480.4233483,480.4233483,5010.391806,10201.747395,"E01006771"
"335","E01006772",224.0289525,289.2297425,421.7217178,685.1490124,685.1490124,5295.970925,9693.533761,"E01006772"
"336","E01006773",152.75327825,152.75327825,152.75327825,391.93689575,879.9978799,3794.698075,8002.069949,"E01006773"
"337","E01006774",155.50009655,156.5274838,156.5274838,240.55110255,904.04790605,3857.7807085,8148.505277,"E01006774"
"338","E01006775",404.2378523,527.9438816,527.9438816,806.77811525,862.5030667,4653.2250135,9541.9973585,"E01006775"
"339","E01006776",264.784431,354.9182196,551.0068577,1555.091499,2427.507632,4572.245738,9107.906148,"E01006776"
"340","E01006778",283.772162,351.6308872,446.18545205,1483.2028115,1625.899163,3004.321787,9576.9874705,"E01006778"
"341","E01006779",107.6780578,162.9024069,244.5693674,1045.940878,1628.467792,3608.182642,9004.938003,"E01006779"
"342","E01006780",212.4412236,286.69008065,427.7194619,521.55636295,1020.70405,3517.2445925,10064.47327,"E01006780"
"343","E01006781",284.1423585,688.38710035,798.6209499,1351.316075,1804.986662,3020.1210675,10683.574845,"E01006781"
"344","E01006782",139.6301622,519.2073283,613.8369427,1170.615661,1652.435309,3277.486983,10495.03554,"E01006782"
"345","E01006783",127.651967,264.9503585,564.5321667,634.0489703,1251.12398,3841.2731615,9927.437734,"E01006783"
"346","E01006784",225.9821339,339.0783185,600.8644763,1525.297931,1569.594691,2941.534842,10550.62968,"E01006784"
"347","E01006785",174.5768491,220.6653097,220.6653097,1044.038326,1087.369326,3542.531156,10150.34619,"E01006785"
"348","E01006786",161.8916472,238.908093,490.75561305,1595.9928295,1636.3839905,2822.0147435,10408.784925,"E01006786"
"349","E01006787",270.1686626,270.1686626,275.51711605,679.9591488,679.9591488,3575.993473,9677.518298,"E01006787"
"350","E01006788",90.6131677,90.6131677,185.5923647,339.4276381,339.4276381,3863.467091,9756.107191,"E01006788"
"351","E01006790",264.4018022,279.087282,342.96229005,568.5410092,568.5410092,3589.1404555,9061.2250545,"E01006790"
"352","E01006791",197.0027579,197.0027579,232.7000898,291.1257047,291.1257047,3779.1489715,9363.559144,"E01006791"
"353","E01006792",175.2094964,175.2094964,268.6605799,707.432277,707.432277,5751.475657,8785.797299,"E01006792"
"354","E01006793",763.8717819,763.8717819,767.2660137,861.4285244,861.4285244,4982.201401,9145.033852,"E01006793"
"355","E01006794",482.4018227,546.7379594,552.55057845,912.97952025,912.97952025,5412.362097,9396.951124,"E01006794"
"356","E01006795",180.7979313,197.5317597,268.5129945,373.4794865,373.4794865,5511.944761,9306.400916,"E01006795"
"357","E01006796",261.5464498,261.5464498,262.15531,330.1055591,330.1055591,6225.570498,8135.734293,"E01006796"
"358","E01006797",555.7272226,559.4247057,559.4247057,589.6429788,589.6429788,4656.924293,8819.756744,"E01006797"
"359","E01006798",502.0382389,545.97899,567.20295275,578.65137525,578.65137525,4984.355772,9147.188223,"E01006798"
"360","E01006799",108.6898621,126.1089026,201.143866,218.0352296,218.0352296,6004.367222,9076.2154935,"E01006799"
"361","E01006800",172.5901348,172.5901348,187.58964175,270.1840949,270.1840949,4806.011222,8758.923855,"E01006800"
"362","E01006801",413.6444257,420.0864746,579.5755447,666.1333457,666.1333457,5328.872334,9254.361066,"E01006801"
"363","E01006802",185.1818168,362.5136943,658.1531758,1328.820569,1328.820569,8301.447172,9523.797854,"E01006802"
"364","E01006803",480.6198254,556.68820295,566.8203942,928.259752,928.259752,8079.0216435,10185.71027,"E01006803"
"365","E01006804",261.4464059,421.3279312,1138.481561,1573.309456,1573.309456,8468.995848,9862.089737,"E01006804"
"366","E01006805",109.8542246,144.5064074,260.5545863,1559.1110065,1559.1110065,9083.7639,12233.169575,"E01006805"
"367","E01006806",187.8324777,337.950681,450.9210791,1454.501882,1454.501882,7857.639741,9116.425013,"E01006806"
"368","E01006807",233.665376,264.3414254,685.480718,1884.549126,1884.549126,7217.960778,8715.563284,"E01006807"
"369","E01006808",349.535467,431.2613695,435.4249654,1107.775368,1107.775368,8889.543582,11876.72046,"E01006808"
"370","E01006809",160.4123914,310.7527029,493.1771444,1271.146129,1271.146129,9253.947368,11547.39481,"E01006809"
"371","E01006810",133.6976172,133.6976172,227.9498422,533.2091053,533.2091053,5058.221892,7752.594245,"E01006810"
"372","E01006811",108.429702,109.47779145,125.0040294,248.96232575,248.96232575,5420.146298,8022.575078,"E01006811"
"373","E01006812",96.90942832,99.33627631,129.203844,476.6165085,476.6165085,5313.983524,7808.681103,"E01006812"
"374","E01006813",97.340232105,184.94055695,632.2088142,632.2088142,632.2088142,6702.410404,9099.755818,"E01006813"
"375","E01006814",145.6740845,145.6740845,145.6740845,358.3287591,358.3287591,4739.889344,7392.970567,"E01006814"
"376","E01006815",94.57271613,94.57271613,186.4184827,290.6517878,290.6517878,5816.742572,8279.428111,"E01006815"
"377","E01006816",152.65540545,214.1990208,306.9729507,306.9729507,328.17417755,7766.744184,9534.96849,"E01006816"
"378","E01006817",127.6237405,143.6081499,143.6081499,145.9288286,588.2549021,7303.223658,8951.733967,"E01006817"
"379","E01006818",234.4199963,234.4199963,326.9778077,326.9778077,326.9778077,6752.852503,9144.590829,"E01006818"
"380","E01006819",139.1343249,153.8383667,217.319458,397.10942,498.224909,6504.379319,8580.453986,"E01006819"
"381","E01006820",145.4806529,211.9308843,308.091884,334.2304391,598.3293262,7133.442608,8988.610586,"E01006820"
"382","E01006821",89.06886721,89.89539782,98.4674876,425.9230347,905.1646997,6667.709002,8331.714883,"E01006821"
"383","E01006822",321.62328315,321.62328315,470.27570005,689.7088016,877.9973019,4839.412501,3248.3384505,"E01006822"
"384","E01006823",242.8616636,242.8616636,252.3035719,1302.719931,1387.585634,4170.947373,2579.873322,"E01006823"
"385","E01006824",216.3112637,216.3112637,216.3112637,751.42205485,966.04099545,4672.5522695,3081.4782185,"E01006824"
"386","E01006825",146.23996285,156.5480319,815.4210124,1197.7708475,1204.3153515,4432.3952925,2841.321242,"E01006825"
"387","E01006826",100.28294475,158.8002892,805.32725355,805.32725355,805.32725355,4937.036973,3345.962922,"E01006826"
"388","E01006827",131.7690469,131.7690469,231.37735895,1646.3466885,1646.3466885,7801.6068245,6506.696122,"E01006827"
"389","E01006828",269.5833005,308.6804902,643.32540215,1679.662554,1679.662554,6357.518061,5964.340008,"E01006828"
"390","E01006829",178.30699715,182.7413538,243.93370375,438.18983295,555.19864155,6871.5288405,5661.5565,"E01006829"
"391","E01006830",94.62277566,125.4647392,148.4608117,773.7531038,768.0915489,7318.979903,6011.670312,"E01006830"
"392","E01006831",133.4281688,229.9755085,229.9755085,426.368321,553.5197652,6816.431177,5225.357126,"E01006831"
